name,brand,description,image_url
"Profilo guida U 40/100/40 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU4010040sp06mmMgZ.webp
"Profilo guida U 40/100/40 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU4010040sp08mm.webp
"Profilo guida U 40/100/40 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU4010040sp08mmMgZ.webp
"Profilo guida U 40/150/40 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU4015040sp06mm.webp
"Profilo guida U 40/150/40 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU4015040sp06mmMgZ.webp
"Profilo guida U 40/150/40 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU4015040sp08mm.webp
"Profilo guida U 40/150/40 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU4015040sp08mmMgZ.webp
"Profilo guida U 40/50/40 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU405040sp06mm.webp
"Profilo guida U 40/50/40 sp.0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU405040sp06mmMgZ.webp
"Profilo guida U 40/50/40 sp.0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU405040sp08mm.webp
"Profilo guida U 40/50/40 sp.0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU405040sp08mmMgZ.webp
"Profilo guida U 40/55/40 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU405540sp06mm.webp
"Profilo guida U 40/75/40 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU407540sp06mm.webp
"Profilo guida U 40/75/40 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU407540sp06mmMgZ.webp
"Profilo guida U 40/75/40 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfiloguidaU407540sp08mm.webp
"Profilo guida U 40/75/40 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfiloguidaU407540sp08mmMgZ.webp
Profilo in PVC per angoli variabili,Knauf,Accessori per rasatura per sistema cappotto termico,/images/knauf_prodotti/ProfiloinPVCperangolivariabili.webp
Profilo in PVC per spallette,Knauf,Accessori per realizzazione vani finestra in sistema cappotto termico,/images/knauf_prodotti/ProfiloinPVCperspallette.webp
"Profilo montante C 50/100/50 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC5010050sp06mm.webp
"Profilo montante C 50/100/50 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5010050sp06mmMgZ.webp
"Profilo montante C 50/100/50 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC5010050sp08mm.webp
"Profilo montante C 50/100/50 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5010050sp08mmMgZ.webp
"Profilo montante C 50/100/50 sp. 1,0 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5010050sp10mmMgZ.webp
"Profilo montante C 50/150/50 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC5015050sp06mm.webp
"Profilo montante C 50/150/50 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5015050sp06mmMgZ.webp
"Profilo montante C 50/150/50 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5015050sp08mmMgZ.webp
Profilo montante C 50/150/50 sp. 1 mm MgZ,Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC5015050sp1mmMgZ.webp
"Profilo montante C 50/50/50 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC505050sp06mm.webp
"Profilo montante C 50/50/50 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC505050sp06mmMgZ.webp
"Profilo montante C 50/50/50 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC505050sp08mm.webp
"Profilo montante C 50/50/50 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC505050sp08mmMgZ.webp
"Profilo montante C 50/55/50 sp. 0,6 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC505550sp06mm.webp
"Profilo montante C 50/75/50 sp. 0,6 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC507550sp06mmMgZ.webp
"Profilo montante C 50/75/50 sp. 0,8 mm",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti",/images/knauf_prodotti/ProfilomontanteC507550sp08mm.webp
"Profilo montante C 50/75/50 sp. 0,8 mm MgZ",Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC507550sp08mmMgZ.webp
Profilo montante C 50/75/50 sp. 1 mm MgZ,Knauf,"Orditura metallica per la realizzazione di pareti, contropareti e controsoffitti autoportanti per esterni",/images/knauf_prodotti/ProfilomontanteC507550sp1mmMgZ.webp
Profilo paraspigolo curvo 31/30,Knauf,Paraspigolo metallico per la finitura e la protezione di spigoli curvi di cartongesso,/images/knauf_prodotti/Profiloparaspigolocurvo3130.webp
Profilo paraspigolo L 27/27,Knauf,Paraspigolo metallico per la finitura e la protezione di spigoli di cartongesso,/images/knauf_prodotti/ProfiloparaspigoloL2727.webp
Profilo paraspigolo L 31/31,Knauf,Paraspigolo metallico per la finitura e la protezione di spigoli di cartongesso,/images/knauf_prodotti/ProfiloparaspigoloL3131.webp
Profilo per angoli variabili 100,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/Profiloperangolivariabili100.webp
Profilo per angoli variabili 200,Knauf,Orditura metallica per sistemi curvi,/images/knauf_prodotti/Profiloperangolivariabili200.webp
Profilo per finestra,Knauf,Accessori per sistema cappotto termico,/images/knauf_prodotti/Profiloperfinestra.webp
"Profilo per scuretto per lastra da 12,5 mm",Knauf,Profilo per realizzazione di scuretti su controsoffitti e velette,/images/knauf_prodotti/Profiloperscurettoperlastrada125mm.webp
Profilo per scuretto per lastra da 15 mm,Knauf,Profilo per realizzazione di scuretti su controsoffitti e velette,/images/knauf_prodotti/Profiloperscurettoperlastrada15mm.webp
Profilo rigido per angoli variabili,Knauf,Accessori per sistemi curvi,/images/knauf_prodotti/Profilorigidoperangolivariabili.webp
Profilo sotto davanzale in alluminio,Knauf,Accessori per sistema cappotto termico,/images/knauf_prodotti/Profilosottodavanzaleinalluminio.webp
Profilo U a scatto 40/28/40,Knauf,Orditura metallica per la realizzazione di controsoffitti,/images/knauf_prodotti/ProfiloUascatto402840.webp
Profilo U a scatto 40/28/40 MgZ,Knauf,Orditura metallica per la realizzazione di controsoffitti per esterni,/images/knauf_prodotti/ProfiloUascatto402840MgZ.webp
Serie KS Compact Profilo trasversale T 24/32,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKSCompactProfilotrasversaleT2432.webp
"Serie KS38 Portante Estetica T 14,5/41,5",Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38PortanteEsteticaT145415.webp
Serie KS38 Profilo C 25x42x18,Knauf,Profilo per controsoffitti modulari,/images/knauf_prodotti/SerieKS38ProfiloC25x42x18.webp
Serie KS38 Profilo distanziatore,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38Profilodistanziatore.webp
Serie KS38 Profilo perimetrale doppia L 25/8/15/15,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38ProfiloperimetraledoppiaL2581515.webp
Serie KS38 Profilo perimetrale L 20/25,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38ProfiloperimetraleL2025.webp
Serie KS38 Profilo perimetrale L 30/30,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38ProfiloperimetraleL3030.webp
Serie KS38 Profilo portante T 15/38,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38ProfiloportanteT1538.webp
Serie KS38 Profilo trasversale T 15/38,Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38ProfilotrasversaleT1538.webp
"Serie KS38 Trasversale Estetica T 14,5/41,5",Knauf,Orditura metallica per la realizzazione di controsoffitti modulari ispezionabili,/images/knauf_prodotti/SerieKS38TrasversaleEsteticaT145415.webp
Stalfire Profilo per travi e pilastri in acciaio,Knauf,Orditura metallica con aggancio su putrella,/images/knauf_prodotti/StalfireProfilopertraviepilastriinacciaio.webp
Supporto cardini K1-PE,Knauf,Accessori per carichi pesanti in sistema cappotto termico,/images/knauf_prodotti/SupportocardiniK1-PE.webp
Supporto per orinatoio,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/Supportoperorinatoio.webp
Supporto sanitari bidet,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/Supportosanitaribidet.webp
Supporto sanitari lavabo,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/Supportosanitarilavabo.webp
Supporto sanitari WC sospeso,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/SupportosanitariWCsospeso.webp
Supporto sanitari WC sospeso universale per portatori di handicap,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/SupportosanitariWCsospesouniversaleperportatoridihandicap.webp
Supporto WC sospeso predisposto per cassetta risciacquo,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/SupportoWCsospesopredispostopercassettarisciacquo.webp
Autolivellante,Knauf,Autolivellante ad alte prestazioni per il livellamento dei pavimenti.,/images/knauf_prodotti/Autolivellante.webp
Granulare per sottofondi a secco,Knauf,Inerte granulare per sottofondi a secco Brio,/images/knauf_prodotti/Granularepersottofondiasecco.webp
Iso-Spirale,Knauf,Accessori per carichi pesanti in sistema cappotto termico,/images/knauf_prodotti/Iso-Spirale.webp
Knauf Domani,Knauf,Massetto premiscelato per interni ad asciugatura rapida,/images/knauf_prodotti/KnaufDomani.webp
Microlivellina N 410,Knauf,Livellina a base solfato di calcio per spessori fino a 10 mm,/images/knauf_prodotti/MicrolivellinaN410.webp
Botola Cliky 2,Knauf,Botola di ispezione per cartongesso Clicky 2,/images/knauf_prodotti/BotolaCliky2.webp
Botola di ispezione da parete e per setto autoportante,Knauf,Botola per pareti Knauf con classificazione di resistenza al fuoco EI120,/images/knauf_prodotti/Botoladiispezionedapareteepersettoautoportante.webp
Botola di ispezione da soffitto REI 60 e EI 120,Knauf,Botola per controsoffitti Knauf con classificazione di resistenza al fuoco,/images/knauf_prodotti/BotoladiispezionedasoffittoREI60eEI120.webp
Botola di ispezione per controsoffitto K219 EI90,Knauf,Botola per controsoffitto autoportante Knauf con classificazione di resistenza al fuoco EI90,/images/knauf_prodotti/BotoladiispezionepercontrosoffittoK219EI90.webp
Botola di ispezione per setto autoportante EI 90,Knauf,Botola per setto autoportante Knauf con classificazione di resistenza al fuoco EI90,/images/knauf_prodotti/BotoladiispezionepersettoautoportanteEI90.webp
Botola Open,Knauf,Botola di ispezione per cartongesso Open,/images/knauf_prodotti/BotolaOpen.webp
Botola Revo,Knauf,Botola di ispezione per cartongesso Revo con lastra Diamant,/images/knauf_prodotti/BotolaRevo.webp
Botola Revo GZ,Knauf,Botola di ispezione per cartongesso Revo GZ con lastra Diamant e guarnizione,/images/knauf_prodotti/BotolaRevoGZ.webp
Botole Cliky 2,Knauf,Botola di ispezione per pareti e soffitti in cartongesso.,/images/knauf_prodotti/BotoleCliky2.webp
MT200 Traversa di supporto soffione doccia regolabile,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT200Traversadisupportosoffionedocciaregolabile.webp
MT210 Traversa di supporto miscelatore con profilo,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT210Traversadisupportomiscelatoreconprofilo.webp
MT220 Traversa di supporto attacchi boiler,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT220Traversadisupportoattacchiboiler.webp
MT240 Traversa di supporto attacchi wc,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT240Traversadisupportoattacchiwc.webp
MT250 Traversa di supporto cassetta,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT250Traversadisupportocassetta.webp
MT260 Traversa di supporto attacchi bidet a pavimento,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT260Traversadisupportoattacchibidetapavimento.webp
MT290 Traversa di sostegno collare di scarico regolabile,Knauf,"Accessori per orditure, per supporti e idrosanitari",/images/knauf_prodotti/MT290Traversadisostegnocollarediscaricoregolabile.webp
"Telai per porte scorrevoli, accessori e kit di ricambio",Knauf,Telai per porte scorrevoli,/images/knauf_prodotti/Telaiperportescorrevoliaccessoriekitdiricambio.webp
Aquapanel Basecoat Primer,Knauf,Primer per applicazione su Aquapanel Basecoat,/images/knauf_prodotti/AquapanelBasecoatPrimer.webp
AQUAPANEL® Board Primer,Knauf,Primer per applicazione su lastre Aquapanel,/images/knauf_prodotti/AQUAPANELBoardPrimer.webp
"Base P Conni Elastik 1,5 mm",Knauf,Base pastello per rivestimento idrosiliconico,/images/knauf_prodotti/BasePConniElastik15mm.webp
Base P per primer pigmentato,Knauf,Base pastello per primer pigmentato,/images/knauf_prodotti/BasePperprimerpigmentato.webp
"Base T Conni Elastik 1,5 mm",Knauf,Base trasparente per rivestimento idrosiliconico,/images/knauf_prodotti/BaseTConniElastik15mm.webp
Base T Pittura idrosiliconica al quarzo,Knauf,Base trasparente per pittura idrosiliconica al quarzo,/images/knauf_prodotti/BaseTPitturaidrosiliconicaalquarzo.webp
Betokontakt,Knauf,Aggrappante per interni,/images/knauf_prodotti/Betokontakt.webp
Grundiermittel,Knauf,Fondo aggrappante e isolante per incollaggio di lastre e Isolastre su fondi porosi,/images/knauf_prodotti/Grundiermittel.webp
Pittura idrosiliconica al quarzo,Knauf,Pittura colorata per esterni,/images/knauf_prodotti/Pitturaidrosiliconicaalquarzo.webp
Primer per sottofondi,Knauf,"Per applicazione su sottofondi a secco e massetti fluidi, prima dell'incollaggio del rivestimento",/images/knauf_prodotti/Primerpersottofondi.webp
Primer pigmentato,Knauf,Primer colorato parte del ciclo di finitura del sistema cappotto termico,/images/knauf_prodotti/Primerpigmentato.webp
Spezialhaftgrund,Knauf,Primer per supporti lisci,/images/knauf_prodotti/Spezialhaftgrund.webp
Tiefengrund,Knauf,"Primer per lastre in gesso rivestito: uniformante, aggrappante e isolante contro l'umidità",/images/knauf_prodotti/Tiefengrund.webp
AQUAPANEL® Joint Adhesive PU,Knauf,Adesivo poliuretanico per la sigillatura dei bordi delle lastre Aquapanel Indoor,/images/knauf_prodotti/AQUAPANELJointAdhesivePU.webp
Brio Falzkleber,Knauf,Adesivo poliuretanico per incollaggio bordi lastra Brio,/images/knauf_prodotti/BrioFalzkleber.webp
Colla Flex per piastrelle,Knauf,"Malta a letto sottile ad alta flessibilità, extra forte e additivata con resine sintetiche.",/images/knauf_prodotti/CollaFlexperpiastrelle.webp
Colla in polvere per piastrelle,Knauf,Colla in polvere per incollaggio di piastrelle,/images/knauf_prodotti/Collainpolvereperpiastrelle.webp
Colla per polistirolo e polistirene,Knauf,Adesivo per uso in interno,/images/knauf_prodotti/Collaperpolistiroloepolistirene.webp
Colla rapida per piastrelle,Knauf,Adesivo cementizio a presa rapida per incollaggio di piastrelle,/images/knauf_prodotti/Collarapidaperpiastrelle.webp
Colla super in pasta per piastrelle,Knauf,Colla a dispersione per incollaggio di piastrelle,/images/knauf_prodotti/Collasuperinpastaperpiastrelle.webp
Colla universale,Knauf,"Colla universale di alta qualità priva di solventi, con una buona maneggevolezza",/images/knauf_prodotti/Collauniversale.webp
Fugante bianco,Knauf,Malta bianca per fughe fino a 8 mm di larghezza,/images/knauf_prodotti/Fugantebianco.webp
Fugante grigio,Knauf,Malta grigia per fughe fino a 8 mm di larghezza,/images/knauf_prodotti/Fugantegrigio.webp
Fugenkleber,Knauf,Colla per giunti per lastre in gessofibra,/images/knauf_prodotti/Fugenkleber.webp
High-Tack Adhesive,Knauf,Collante per fissaggio lastre Fine Thermal Board,/images/knauf_prodotti/High-TackAdhesive.webp
Nastro di guarnizione autoespandente,Knauf,Accessori per sistema cappotto termico,/images/knauf_prodotti/Nastrodiguarnizioneautoespandente.webp
Nastro monoadesivo,Knauf,Nastro di guarnizione acustica per orditure metalliche,/images/knauf_prodotti/Nastromonoadesivo.webp
Schiuma poliuretanica,Knauf,Schiuma poliuretanica per sigillare e isolare giunti,/images/knauf_prodotti/Schiumapoliuretanica.webp
Sigillante,Knauf,Sigillante Knauf per interni ed esterni,/images/knauf_prodotti/Sigillante.webp
Silicone,Knauf,Silicone Knauf per interni ed esterni,/images/knauf_prodotti/Silicone.webp
Ancora a farfalla,Knauf,Accessori per fissaggio,/images/knauf_prodotti/Ancoraafarfalla.webp
Aquapanel Maxi Screws punta Teks,Knauf,Viti per fissaggio di lastre Aquapanel su orditura metallica,/images/knauf_prodotti/AquapanelMaxiScrewspuntaTeks.webp
Blocco di montaggio EPS,Knauf,Accessori per carichi pesanti in sistema cappotto termico,/images/knauf_prodotti/BloccodimontaggioEPS.webp
Cavallotto per C Plus 60/27,Knauf,Accessori per orditure da controsoffitto,/images/knauf_prodotti/CavallottoperCPlus6027.webp
Cavo di sospensione con gancio,Knauf,Cavetto di sospensione per isole acustiche e baffle,/images/knauf_prodotti/Cavodisospensionecongancio.webp
Cleaneo Cap per Lastre Forate Cleaneo,Knauf,Accessori con vite per fissaggio delle lastre Cleaneo all'orditura metallica attraverso la foratura,/images/knauf_prodotti/CleaneoCapperLastreForateCleaneo.webp
Coppiglio Nonius,Knauf,Accessori per sistema di sospensione Nonius per controsoffitti,/images/knauf_prodotti/CoppiglioNonius.webp
Disco aggiuntivo per lana di roccia,Knauf,Accessori per tasselli da sistema cappotto termico,/images/knauf_prodotti/Discoaggiuntivoperlanadiroccia.webp
Distanziatore Universale per 50/27,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/DistanziatoreUniversaleper5027.webp
Distanziatore Universale per 50/27 in MgZ,Knauf,Accessori per orditure metalliche per esterni,/images/knauf_prodotti/DistanziatoreUniversaleper5027inMgZ.webp
Distanziatore Universale per 60/27,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/DistanziatoreUniversaleper6027.webp
EJOT® Iso-Bar,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Bar.webp
EJOT® Iso-Dart 100,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart100.webp
EJOT® Iso-Dart 120,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart120.webp
EJOT® Iso-Dart 140,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart140.webp
EJOT® Iso-Dart 160,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart160.webp
EJOT® Iso-Dart 180,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart180.webp
EJOT® Iso-Dart 200,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart200.webp
EJOT® Iso-Dart 80,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Dart80.webp
Elemento di compensazione AS,Knauf,Accessori per profilo di partenza in sistema cappotto termico,/images/knauf_prodotti/ElementodicompensazioneAS.webp
"Ganci, clips e cavallotti",Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Ganciclipsecavallotti.webp
Gancio combinato,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Ganciocombinato.webp
Gancio di sospensione,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Ganciodisospensione.webp
Gancio Nonius C5 per 60/27,Knauf,Accessori per sistema di sospensione Nonius per controsoffitti per esterni,/images/knauf_prodotti/GancioNoniusC5per6027.webp
Gancio semplice in MgZ,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/GanciosempliceinMgZ.webp
Giunto in PVC per profilo di partenza,Knauf,Accessori per profilo di partenza per sistema cappotto termico,/images/knauf_prodotti/GiuntoinPVCperprofilodipartenza.webp
Giunto lineare,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Giuntolineare.webp
Giunto lineare 60/27 Categoria C5,Knauf,Accessori per orditure metalliche per esterni,/images/knauf_prodotti/Giuntolineare6027CategoriaC5.webp
Giunto lineare per profili a scatto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Giuntolineareperprofiliascatto.webp
Giunto Nonius,Knauf,Accessori per sistema di sospensione Nonius per controsoffitti,/images/knauf_prodotti/GiuntoNonius.webp
Giunto ortogonale a raso per 60/27,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Giuntoortogonalearasoper6027.webp
Molla di regolazione Ø 4,Knauf,Accessori per orditure da controsoffitto,/images/knauf_prodotti/MolladiregolazioneØ4.webp
Morsetto Stalfix,Knauf,Accessori per orditure,/images/knauf_prodotti/MorsettoStalfix.webp
Pendini e pendinaggio luci,Knauf,Accessori per sistema di sospensione per controsoffitto per grandi luci,/images/knauf_prodotti/Pendiniependinaggioluci.webp
Pendino con occhiello aperto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Pendinoconocchielloaperto.webp
Pendino con occhiello aperto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Pendinoconocchielloaperto.webp
Pendino con occhiello aperto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Pendinoconocchielloaperto.webp
Pendino con occhiello aperto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Pendinoconocchielloaperto.webp
Pendino con occhiello aperto,Knauf,Accessori per orditure metalliche,/images/knauf_prodotti/Pendinoconocchielloaperto.webp
Pendino Nonius,Knauf,Accessori per sistema di sospensioni Nonius,/images/knauf_prodotti/PendinoNonius.webp
Pendino Nonius,Knauf,Accessori per sistema di sospensioni Nonius,/images/knauf_prodotti/PendinoNonius.webp
Pendino Nonius,Knauf,Accessori per sistema di sospensioni Nonius,/images/knauf_prodotti/PendinoNonius.webp
Piastra di montaggio universale,Knauf,Accessori per carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/Piastradimontaggiouniversale.webp
Piattello aggiuntivo THERM VT 2G,Knauf,Accessori per tasselli da sistema cappotto termico,/images/knauf_prodotti/PiattelloaggiuntivoTHERMVT2G.webp
Prolunga Nonius,Knauf,Accessori per sistema di sospensioni Nonius,/images/knauf_prodotti/ProlungaNonius.webp
Rondella speciale in EPS - STR,Knauf,Accessori per sistema cappotto termico,/images/knauf_prodotti/RondellaspecialeinEPS-STR.webp
Squadretta per profilo asolato,Knauf,Squadretta per fissaggio dei profili asolati UA,/images/knauf_prodotti/Squadrettaperprofiloasolato.webp
Staffe di montaggio TRA-WIK-ALU-RL,Knauf,Accessori per carichi pesanti in sistema cappotto termico,/images/knauf_prodotti/StaffedimontaggioTRA-WIK-ALU-RL.webp
Tampone a cilindro in EPS bianco STR,Knauf,Accessori per tasselli da sistema cappotto termico,/images/knauf_prodotti/TamponeacilindroinEPSbiancoSTR.webp
Tasselli,Knauf,Accessori per fissaggio,/images/knauf_prodotti/Tasselli.webp
Tasselli a espansione,Knauf,Accessori per fissaggio,/images/knauf_prodotti/Tasselliaespansione.webp
Tassello ad avvitamento HTR-P,Knauf,Tassello per sistema cappotto termico,/images/knauf_prodotti/TasselloadavvitamentoHTR-P.webp
Tassello ad avvitamento SDK U,Knauf,Tassello per sistema cappotto termico,/images/knauf_prodotti/TasselloadavvitamentoSDKU.webp
Tassello ad avvitamento STR H,Knauf,Tassello da cappotto termico,/images/knauf_prodotti/TasselloadavvitamentoSTRH.webp
Tassello da cappotto ad avvitamento STR H,Knauf,Tassello per sistema cappotto termico,/images/knauf_prodotti/TassellodacappottoadavvitamentoSTRH.webp
Tassello da cappotto H2 Eco,Knauf,Tassello per sistema cappotto termico,/images/knauf_prodotti/TassellodacappottoH2Eco.webp
Tassello da cappotto STR U 2G,Knauf,Tassello per sistema cappotto termico,/images/knauf_prodotti/TassellodacappottoSTRU2G.webp
Tassello universale in nylon,Knauf,Accessori per fissaggio,/images/knauf_prodotti/Tassellouniversaleinnylon.webp
Vite da cartongesso punta Teks,Knauf,Viti per fissaggio di lastre in cartongesso su orditura metallica,/images/knauf_prodotti/VitedacartongessopuntaTeks.webp
Viti autofilettanti punta chiodo,Knauf,Viti da cartongesso,/images/knauf_prodotti/Vitiautofilettantipuntachiodo.webp
Viti Brio,Knauf,Viti per fissaggio di lastre Brio,/images/knauf_prodotti/VitiBrio.webp
