name,brand,descrizione,categoria,image_url
Spazzatrice 18V,ryobi,"Spazzatrice a batteria ideale per pulire la tua officina, garage o pavimentazione esterna con estrema facilità Le 2 spazzole rotanti e la larghezza di 53cm assicurano una pulizia uniforme anche in passaggi ristretti Recipiente di raccolta trasparente da 17 litri per capire immediatamente quando è necessario lo svuotamento Interruttore di accensione attivabile comodamente con il piede per un avvio semplice e rapido Impugnatura imbottita e regolabile in altezza per un maggiore comfort Possibilità di stoccaggio in verticale per occupare pochissimo spazio Regolazione dell'inclinazione per l'utilizzo su vari tipi di superfici",pulizia,/images/ryobi_prodotti/Spazzatrice18V.webp
Aspiratore solidi/liquidi 18V,ryobi,"Fino a 82 air watt di potenza di aspirazione Adattatore per collegare utensili 18V Aspirazione sia solidi sia liquidi (oltre che utilizzabile come soffiatore) Archiviazione degli accessori sull'utensile Leggero e compatto, facile da trasportare grazie alle pratiche ruote Capacità tanica 18 l",pulizia,/images/ryobi_prodotti/Aspiratoresolidiliquidi18V.webp
Aspiratore solidi e liquidi a valigetta LINK 18V,ryobi,"L'aspiratore solidi e liquidi è in grado di aspirare indistintamente segatura, chiodi, ghiaia e residui liquidi 2 impostazioni di velocità con un flusso d'aria fino a 1.500 l/min Attacco universale per l'estrazione delle polveri da utensili Archiviazione sulla macchina per gli accessori Il filtro HEPA 12 lavabile cattura fino al 99,5% di tutte le particelle, inclusi pollini, spore fungine, batteri e virus per garantire una pulizia approfondita Leggero e compatto per un facile trasporto e stoccaggio Compatibile con il sistema di archiviazione RYOBI LINK Come parte del sistema ONE+™ per la casa e il giardino, questo strumento può essere alimentato da qualsiasi batteria ONE+™!",pulizia,/images/ryobi_prodotti/AspiratoresolidieliquidiavaligettaLINK18V.webp
Smacchiatore Multisuperficie a batteria,ryobi,"Ideale per pulire tappezzerie, interni auto e tappeti in modo facile e senza sforzo Dotato di spazzola a rullo motorizzata che rimuove lo sporco e i detriti dalle fibre del tessuto garantendo una pulizia profonda e igienica Spruzza la soluzione detergente, rimuovi lo sporco utilizzando la spazzola motorizzata, poi aspira. 3 pulsanti per attivare separatamente spray detergente, spazzola e aspirazione Vano batteria impermeabile, certificato IPX7 Tutti i componenti trasparenti sono lavabili in lavastoviglie (nel cestello superiore) per una facile pulizia",pulizia,/images/ryobi_prodotti/SmacchiatoreMultisuperficieabatteria.webp
Sturatubi 18V ONE+,ryobi,"Ideale per pulizia tubi bloccati Per tubi fino a 50 mm di diametro, spirale con testa 16 mm Avanzamento e ritiro cavo automatico, tramite interruttore Possibilità di bloccare la spirale durante la rotazione Design compatto",pulizia,/images/ryobi_prodotti/Sturatubi18VONE.webp
RSCR4-0,ryobi,"Spazzola compatta, ideale per pulire lavandini, docce o rimuovere lo sporco Spazzola 4V alimentata dalla batteria USB Lithium™ La spazzola da 5 cm raggiunge i 300 giri al minuto, questo le permette di rimuovere velocemente e facilmente lo sporco",pulizia,/images/ryobi_prodotti/RSCR4-0.webp
RHV18-1C20GL,ryobi,"Fino a 1100 l/min di flusso d'aria per pulire in casa, automobile o laboratorio Contenitore da 600ml facile da svuotare Design allungato per la pulizia in punti difficili da raggiungere Interruttore con blocco",pulizia,/images/ryobi_prodotti/RHV18-1C20GL.webp
Idropulitrice Premium 1800W 140 bar,ryobi,"Il motore ad alte prestazioni da 1800 W fornisce una pressione massima di 140 BAR e una portata massima di 420 L/h Il tubo ad alta pressione con armatura in acciaio è estremamente resistente e flessibile Avvolgitubo per riporre il tubo in modo facile e veloce quando non viene utilizzato Lavapavimenti inclusa ideale per pulire comodamente tutte le pavimentazioni esterne Serbatoio detergente da 0,9 L incorporato con funzione detergente su richiesta facilmente attivabile dalla lancia Design compatto con ruote per un facile trasporto Vano per riporre gli accessori",pulizia,/images/ryobi_prodotti/IdropulitricePremium1800W140bar.webp
"Lancia a Pressione 18V (1x 2,5Ah)",ryobi,"Piuttosto che avere la seccatura di tirare fuori un'idropulitrice per pulire il tuo veicolo, bicicletta o altra superficie, prendi semplicemente la tua lancia a pressione EZClean, collegala a un tubo e sei pronto a pulire Funziona ovunque tu sia! Usa il kit di aspirazione incluso per estrarre l'acqua da qualsiasi fonte di acqua dolce, come un lago o un secchio, per pulire ovunque Il tubo flessibile del kit di aspirazione da 6 metri garantisce maggiore flessibilità di movimento durante l'uso L'ugello 3-in-1 include un ugello turbo per pulizie difficili, un getto a ventaglio a 15 ° per pulizie generiche ed una funzione risciacquo 4 volte più potente di un tubo da giardino standard, per pulire rapidamente una varietà di superfici",pulizia,/images/ryobi_prodotti/LanciaaPressione18V1x25Ah.webp
Batteria USB Lithium™ 3.0Ah e Power Bank,ryobi,"La potente batteria USB Lithium™ e Power Bank da 3,0 Ah mantiene i tuoi strumenti in funzione più a lungo Collega la batteria al telefono per ricaricarlo grazie alla funzione power bank Premendo il pulsante verde con l'icona della batteria è possibile controllare in modo rapido e semplice il livello di carica",pulizia,/images/ryobi_prodotti/BatteriaUSBLithium30AhePowerBank.webp
Batteria 72V 10.0Ah,ryobi,Descrizione non trovata,pulizia,/images/ryobi_prodotti/Batteria72V100Ah.webp
Batteria 12.0 High Energy Lithium+™,ryobi,"La potente batteria al litio da 12,0Ah Lithium+ HIGH ENERGY fornisce 3 volte più autonomia e il 20% in più di potenza rispetto alle precedenti tecnologie al litio Le celle ad alta potenza della batteria generano fino al 25% di calore in meno durante le applicazioni che richiedono maggiore sforzo, massimizzando l'autonomia",pulizia,/images/ryobi_prodotti/Batteria120HighEnergyLithium.webp
Batteria 4V 2.0Ah USB Lithium,ryobi,Batteria 4V Lithium Indicatori LED che ti avvisano quando la batteria è carica Compatibile con tutti gli utensili Ryobi USB Lithium,pulizia,/images/ryobi_prodotti/Batteria4V20AhUSBLithium.webp
Batteria 12V Lithium+,ryobi,"Batteria 12V Litio Costruito per durare nel tempo Compatibile con R12DD, RCD1201, RRS1201, RMT1201 & R12PS",pulizia,/images/ryobi_prodotti/Batteria12VLithium.webp
Batteria 8.0 High Energy Lithium+™,ryobi,"La potente batteria al litio da 8,0Ah Lithium+ HIGH ENERGY fornisce 3 volte più autonomia e il 20% in più di potenza rispetto alle precedenti tecnologie al litio Le celle ad alta potenza della batteria generano fino al 25% di calore in meno durante le applicazioni che richiedono maggiore sforzo, massimizzando l'autonomia",pulizia,/images/ryobi_prodotti/Batteria80HighEnergyLithium.webp
Batteria 36V 2.0Ah Lithium+ Max Power,ryobi,"Batteria 2,0Ah Lithium+ Max Power che offre potenza ed autonomia incredibili Ideale per applicazioni non gravose come il taglio delle siepi o la rifilatura dei prati La tecnologia Intellicell™ che monitora e gestisce le singole celle per massimizzare l'autonomia, la durata e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria36V20AhLithiumMaxPower.webp
Batteria 12V Lithium+,ryobi,Batteria 12V Litio Costruito per durare nel tempo Compatibile con R12SD,pulizia,/images/ryobi_prodotti/Batteria12VLithium.webp
"Batteria 18V 4,0Ah Lithium+ HIGH ENERGY",ryobi,"La potente batteria al litio+ HIGH ENERGY da 4,0 Ah offre un'autonomia 3 volte superiore e il 20% di potenza in più rispetto alle precedenti tecnologie al litio di Ryobi®. Le celle della batteria ad alta potenza generano fino al 25% di calore in meno nelle applicazioni ad alta richiesta, massimizzando l'autonomia.",pulizia,/images/ryobi_prodotti/Batteria18V40AhLithiumHIGHENERGY.webp
Batteria 36V 4.0Ah Lithium+ Max Power,ryobi,"Potente batteria 4.0Ah Lithium+ Max Power: più autonomia e maggiori performance rispetto alla precedente generazione di batterie al litio Comodità della batteria che offre un'esperienza equivalente allo scoppio La tecnologia Intellicell™ che monitora e gestisce le singole celle per massimizzare l'autonomia, la durata e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria36V40AhLithiumMaxPower.webp
Batteria 36V 6.0Ah High Energy,ryobi,"La potente batteria al litio HIGH ENERGY™ 6.0Ah offre più potenza e più autonomia rispetto alle nostre batterie standard 36V Ideale per applicazioni gravose come il taglio di erba alta o il taglio di tronchi di grande dimensione La tecnologia Intellicell™ monitora e bilancia le singole celle per massimizzare l'autonomia, la durata nel tempo e la sicurezza",pulizia,/images/ryobi_prodotti/Batteria36V60AhHighEnergy.webp
Batteria 36V 5.0Ah Lithium+ Max Power,ryobi,"Potente batteria 5.0Ah Lithium+ Max Power: più autonomia e maggiori performance rispetto alla precedente generazione di batterie al litio Comodità della batteria che offre un'esperienza equivalente allo scoppio La tecnologia Intellicell™ che monitora e gestisce le singole celle per massimizzare l'autonomia, la durata e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria36V50AhLithiumMaxPower.webp
Batteria 36V 12.0Ah High Energy,ryobi,"Potente batteria 12.0Ah Lithium+ High Energy che garantisce maggiore potenza, autonomia e durata nel tempo rispetto alle precedenti tecnologie litio La batteria da 12.0Ah offre la potenza e l'autonomia necessaria per le applicazioni più impegnative La tecnologia Intellicell™ che monitora e gestisce le singole celle per massimizzare l'autonomia, la durata e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria36V120AhHighEnergy.webp
Batteria 18V 4.0Ah Lithium+,ryobi,"La potente batteria al litio da 4,0 Ah offre più potenza, autonomia e durata rispetto alle precedenti tecnologie al litio Ryobi® Indicatore del livello di carica (100%, 75%, 50%, 25%) La tecnologia IntelliCell™ monitora e bilancia le singole celle per massimizzare l'autonomia, la durata nel tempo e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria18V40AhLithium.webp
Batteria 18V 2.0Ah Lithium+,ryobi,"La potente batteria al litio da 2,0 Ah offre più potenza, autonomia e durata rispetto alle precedenti tecnologie al litio Ryobi® Indicatore del livello di carica (100%, 75%, 50%, 25%) La tecnologia IntelliCell™ monitora e bilancia le singole celle per massimizzare l'autonomia, la durata nel tempo e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria18V20AhLithium.webp
Batteria 18V 5.0Ah Lithium+,ryobi,"Potente batteria da 5,0 Ah Lithium+ 4 indicatori di stato di carica (100% 75% 50% 25%) Dotata di tecnologia Intellicell™, ogni cella della batteria è monitorata singolarmente per massimizzarne la potenza, la durata nel tempo e la sicurezza",pulizia,/images/ryobi_prodotti/Batteria18V50AhLithium.webp
Batteria 36V 8.0Ah High Energy,ryobi,"Potente batteria 8.0Ah Lithium+ High Energy che garantisce maggiore potenza, autonomia e durata nel tempo rispetto alle precedenti tecnologie litio Offre la potenza e l'autonomia necessaria per le applicazioni più impegnative La tecnologia Intellicell™ che monitora e gestisce le singole celle per massimizzare l'autonomia, la durata e la sicurezza della batteria",pulizia,/images/ryobi_prodotti/Batteria36V80AhHighEnergy.webp
RY36B60B,ryobi,Descrizione non trovata,pulizia,/images/ryobi_prodotti/RY36B60B.webp
Batteria 18V 2.5Ah Lithium+,ryobi,"Potente batteria da 2.5Ah Lithium+ 4 indicatori di stato di carica (100% 75% 50% 25%) Dotata di tecnologia Intellicell™, ogni cella della batteria è monitorata singolarmente per massimizzarne la potenza, la durata nel tempo e la sicurezza",pulizia,/images/ryobi_prodotti/Batteria18V25AhLithium.webp
Caricabatterie sequenziale a 3 porte 4V,ryobi,"Caricabatterie sequenziale a 3 porte 4V, carica le batterie in sequenza Caricabatterie USB Lithium™, compatibile con tutte le batterie USB Lithium™ 4V Le spie luminose mostrano lo stato di avanzamento della ricarica man mano che le batterie vengono caricate",pulizia,/images/ryobi_prodotti/Caricabatteriesequenzialea3porte4V.webp
Caricabatterie Ultra-Rapido 18V ONE+™,ryobi,Il caricabatteria Rapido 18V ONE+™ riesce a caricare una batteria da 4.0 Ah in meno di 30 minuti Porte USB-C e USB-A in grado di ricaricare i dispositivi I Led indicano lo stato di carica delle batterie,pulizia,/images/ryobi_prodotti/CaricabatterieUltra-Rapido18VONE.webp
Caricabatterie Super-Rapido 18V ONE+,ryobi,Il caricabatterie ONE+ più veloce di sempre: carica una batteria da 5.0 Ah in 1 ora Monitoraggio intelligente della batteria: Rileva il voltaggio e la temperatura della batteria mentre ricarica assicurando una lunga durata e mantiene in carica la batteria inserita,pulizia,/images/ryobi_prodotti/CaricabatterieSuper-Rapido18VONE.webp
Caricabatterie 18V a 6 Porte,ryobi,"La stazione di ricarica a 6 porte è un hub ideale per conservare tutte le tue batterie 18V ONE+ Ricarica ad una velocità di 4,0 Amp/h, il che significa che puoi caricare una batteria da 4,0 Ah in 1 ora Comoda uscita USB da 2A per caricare dispositivi elettronici portatili",pulizia,/images/ryobi_prodotti/Caricabatterie18Va6Porte.webp
Caricabatterie Rapido 36V,ryobi,"Il nostro caricabatterie 36V più potente. Ricarica completamente una batteria 5,0Ah in 1 ora Caricabatterie compatibile con tutte le batterie 36V Ryobi Indicatore LED che fornisce informazioni sulle condizioni della batteria e sullo stato di carica",pulizia,/images/ryobi_prodotti/CaricabatterieRapido36V.webp
Caricabatterie a 2 Porte 18V,ryobi,"Caricabatterie con funzionamento in parallelo a 2 porte, carica entrambe le batterie contemporaneamente Carica una batteria a una velocità di 4 A o suddivide la potenza per caricare due batterie a una velocità di 2 A ciascuna Caricabatterie ONE+ compatibile con tutte le batterie al litio 18V ONE+",pulizia,/images/ryobi_prodotti/Caricabatteriea2Porte18V.webp
Caricabatterie 36V,ryobi,Caricabatterie compatibile con tutte le batterie 36V Ryobi Indicatore LED che fornisce informazioni sulle condizioni della batteria e sullo stato di carica,pulizia,/images/ryobi_prodotti/Caricabatterie36V.webp
Caricabatterie a 3 Porte 36V,ryobi,Il caricabatterie a 3 porte è perfetto per chi desidera caricare più batterie Caricabatterie a tre porte 36V compatibile con tutte le batterie Ryobi® 36V Max Power Gli indicatori LED forniscono un feedback sulle condizioni della batteria e sullo stato di carica,pulizia,/images/ryobi_prodotti/Caricabatteriea3Porte36V.webp
Caricabatterie Rapido 18V ONE+,ryobi,Caricabatterie veloce e compatto Ricarica una batteria da 2.0Ah in 1 ora Compatibile con tutte le batterie 18V ONE+ litio Indicatore a LED dello stato di carica,pulizia,/images/ryobi_prodotti/CaricabatterieRapido18VONE.webp
Caricabatterie 36V a 2 Porte,ryobi,Il caricabatterie a 2 porte di Ryobi è perfetto per gli utenti che desiderano caricare rapidamente più batterie contemporaneamente Caricabatterie 36V MAX POWER a 2 porte compatibile con tutte le batterie Ryobi 36V MAX POWER Gli indicatori LED forniscono feedback sulle condizioni della batteria e sullo stato di carica,pulizia,/images/ryobi_prodotti/Caricabatterie36Va2Porte.webp
Caricabatterie Compatto 18V ONE+,ryobi,Caricabatterie compatto Carica una batteria da 1.5Ah in 1 ora Compatibile con tutte le batterie 18V ONE+ litio Indicatore a LED dello stato di carica,pulizia,/images/ryobi_prodotti/CaricabatterieCompatto18VONE.webp
RY36C10A-0,ryobi,Grazie alla sua capacita di ricarica rapida vi permetterà di minimizza i tempi di inattività e vi consentirà di tornare al lavoro rapidamente Fornisce uno stato di carica percentuale accurato Raffredda le batterie per una ricarica più efficiente,pulizia,/images/ryobi_prodotti/RY36C10A-0.webp
