name,brand,description,product_page_url,image_url
PARAFREDDO PVC - AUTOADESIVO - SEZ. 9X3 MM,maurer,profilo: E,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0480/desc/,/images/maurer_prodotti/PARAFREDDOPVC-AUTOADESIVO-SEZ9X3MM.webp
GUANTI IN LATTICE,maurer,interno felpato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3152/desc/,/images/maurer_prodotti/GUANTIINLATTICE.webp
GUANTI IN LATTICE/NEOPRENE,maurer,idoneo per uso domestico e operazioni di pulizia,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1953/desc/,/images/maurer_prodotti/GUANTIINLATTICENEOPRENE.webp
SECCHI COMUNI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5042/desc/,/images/maurer_prodotti/SECCHICOMUNI.webp
SECCHI CON BECCO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5043/desc/,/images/maurer_prodotti/SECCHICONBECCO.webp
BIDONI PER IMMONDIZIA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5046/desc/,/images/maurer_prodotti/BIDONIPERIMMONDIZIA.webp
COPERCHIO PER BIDONE PER IMMONDIZIA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5048/desc/,/images/maurer_prodotti/COPERCHIOPERBIDONEPERIMMONDIZIA.webp
TRESPOLO PORTASACCO CON COPERCHIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5052/desc/,/images/maurer_prodotti/TRESPOLOPORTASACCOCONCOPERCHIO.webp
PALETTA MANICO LUNGO,maurer,dimensioni: 35x25x76 cm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5661/desc/,/images/maurer_prodotti/PALETTAMANICOLUNGO.webp
MANICO METALLO ALLUNGABILE PER SCOPE - Ø 21 MM,maurer,colore argento,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3239/desc/,/images/maurer_prodotti/MANICOMETALLOALLUNGABILEPERSCOPE-Ø21MM.webp
MANICO METALLO  PER SCOPE - Ø 21 MM,maurer,colore nero,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3240/desc/,/images/maurer_prodotti/MANICOMETALLOPERSCOPE-Ø21MM.webp
MANICO METALLO PER SCOPE - Ø 23 MM,maurer,colore grigio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1428/desc/,/images/maurer_prodotti/MANICOMETALLOPERSCOPE-Ø23MM.webp
MANICO LEGNO PER SCOPE,maurer,attacco a vite,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1742/desc/,/images/maurer_prodotti/MANICOLEGNOPERSCOPE.webp
RAGNATOREFRANCA,maurer,setola SINCRIN gialla leggero e pratico per uso domestico,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3241/desc/,/images/maurer_prodotti/RAGNATOREFRANCA.webp
SCOPAISABEL,maurer,setola SINCRIN colore nero piumato per interni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4842/desc/,/images/maurer_prodotti/SCOPAISABEL.webp
SCOPASARA,maurer,Setola in SINCRIN piumato per interni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3245/desc/,/images/maurer_prodotti/SCOPASARA.webp
SCOPAGINA,maurer,setola in SINCRIN ondulato piumato ideale contro lo sporco difficile su superfici grezze uso domestico,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3244/desc/,/images/maurer_prodotti/SCOPAGINA.webp
SCOPALARA,maurer,setola in Nylon piumato per interni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3243/desc/,/images/maurer_prodotti/SCOPALARA.webp
SCOPABETTA,maurer,setola in Nylon piumato resistente contro gli aggressivi chimici lavabile in acqua bollente,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3246/desc/,/images/maurer_prodotti/SCOPABETTA.webp
SCOPE INDUSTRIALI - SUPPORTO PLASTICA - SENZA MANICO,maurer,fibra non piumata,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2785/desc/,/images/maurer_prodotti/SCOPEINDUSTRIALI-SUPPORTOPLASTICA-SENZAMANICO.webp
SCOPE INDUSTRIALI - SUPPORTO LEGNO - SENZA MANICO,maurer,fibra non piumata,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1427/desc/,/images/maurer_prodotti/SCOPEINDUSTRIALI-SUPPORTOLEGNO-SENZAMANICO.webp
SPAZZOLONE TAMPICO - SUPPORTO LEGNO - SENZA MANICO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1741/desc/,/images/maurer_prodotti/SPAZZOLONETAMPICO-SUPPORTOLEGNO-SENZAMANICO.webp
SPAZZOLONI INDUSTRIALI - SUPP. LEGNO - SENZA MANICO,maurer,setole nere,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1740/desc/,/images/maurer_prodotti/SPAZZOLONIINDUSTRIALI-SUPPLEGNO-SENZAMANICO.webp
SCOPA SAGGINA CON MANICO,maurer,saggina extra con manico,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3250/desc/,/images/maurer_prodotti/SCOPASAGGINACONMANICO.webp
PINZA RACCOGLI TUTTO IN ALLUMINIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3707/desc/,/images/maurer_prodotti/PINZARACCOGLITUTTOINALLUMINIO.webp
MOP COTONE FILO CONTINUOSTRIZZO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3247/desc/,/images/maurer_prodotti/MOPCOTONEFILOCONTINUOSTRIZZO.webp
SECCHIO OVALE DOPPIA VASCHETTA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3248/desc/,/images/maurer_prodotti/SECCHIOOVALEDOPPIAVASCHETTA.webp
CAVETTO ACCIAIO OTTONATO - RIVESTITO PVC BIANCO,maurer,carico di rottura 250 kg. - anticorrosione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0322/desc/,/images/maurer_prodotti/CAVETTOACCIAIOOTTONATO-RIVESTITOPVCBIANCO.webp
CAVETTO ACCIAIO - RIVESTITO PVC BIANCO,maurer,carico di rottura 250 kg. - anticorrosione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5820/desc/,/images/maurer_prodotti/CAVETTOACCIAIO-RIVESTITOPVCBIANCO.webp
CAVETTO ACCIAIO OTTONATO,maurer,carico di rottura 250 kg. - anticorrosione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5819/desc/,/images/maurer_prodotti/CAVETTOACCIAIOOTTONATO.webp
STENDIBIANCHERIA,maurer,"struttura acciaio verniciato molto robusto grazie a fili più grossi e con una saldatura più ampia filo per stendere: 20 m pratici ganci aggiuntivi per stendere portata: 15 kg dimensione: 177,8x55x93-108H cm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5557/desc/,/images/maurer_prodotti/STENDIBIANCHERIA.webp
PORTAROTOLI - PER CARTA MANI,maurer,rotolo escluso,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1334/desc/,/images/maurer_prodotti/PORTAROTOLI-PERCARTAMANI.webp
PULITUTTO MULTIUSO,maurer,assorbente e resistente 2 veli pura cellulosa idoneo a contatto con gli alimenti confezione 2 rotoli,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1332/desc/,/images/maurer_prodotti/PULITUTTOMULTIUSO.webp
CARTA ECOLOGICA,maurer,confezione 2 rotoli,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0813/desc/,/images/maurer_prodotti/CARTAECOLOGICA.webp
MONOROTOLO MULTIUSO - 2 VELI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1886/desc/,/images/maurer_prodotti/MONOROTOLOMULTIUSO-2VELI.webp
CARTA IGIENICA,maurer,2 veli pura cellulosa confezione 6 rotoli,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5583/desc/,/images/maurer_prodotti/CARTAIGIENICA.webp
ASCIUGAMANI PIEGATI A V,maurer,2 veli pura cellulosa confezione 150 fogli,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5584/desc/,/images/maurer_prodotti/ASCIUGAMANIPIEGATIAV.webp
TOVAGLIATO PVC - TESSUTO NON TESSUTO,maurer,dimensione: 140 cm x 20 m peso PVC: 217 g/m² peso: 40 g/m²,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1975/desc/,/images/maurer_prodotti/TOVAGLIATOPVC-TESSUTONONTESSUTO.webp
TOVAGLIATO PVC TRASPARENTE,maurer,dimensione: 140 cm x 20 m peso PVC: 217 g/m²,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1976/desc/,/images/maurer_prodotti/TOVAGLIATOPVCTRASPARENTE.webp
RIVESTIMENTO PER CASSETTI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3366/desc/,/images/maurer_prodotti/RIVESTIMENTOPERCASSETTI.webp
PLASTICA ADESIVA IN PVC,maurer,"dimensione: 45 cm x 20 m spessore: 0,12 mm - 0,18 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1977/desc/,/images/maurer_prodotti/PLASTICAADESIVAINPVC.webp
ZERBINI FIBRA DI COCCO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1877/desc/,/images/maurer_prodotti/ZERBINIFIBRADICOCCO.webp
ZERBINI IN GOMMA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1878/desc/,/images/maurer_prodotti/ZERBINIINGOMMA.webp
"KIT PULIZIA CAMINI - LUNGHEZZA 8,40 M",maurer,"composto da = 6 aste (8,40 m) = molla = scovolo acciaio Ø 250 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/0472/desc/,/images/maurer_prodotti/KITPULIZIACAMINI-LUNGHEZZA840M.webp
ASTE PER SCOVOLI - PPL FLESSIBILI - FIL. 12 MA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0473/desc/,/images/maurer_prodotti/ASTEPERSCOVOLI-PPLFLESSIBILI-FIL12MA.webp
ARMADIO BASSOLinear Sistema,maurer,con 1 ripiani regolabile in polipropilene da assemblare,https://maurer.ferritalia.it/dettaglio-prodotto/modello/6061/desc/,/images/maurer_prodotti/ARMADIOBASSOLinearSistema.webp
ARMADIO ALTO CON RIPIANILinear Sistema,maurer,con 3 ripiani regolabili in polipropilene da assemblare,https://maurer.ferritalia.it/dettaglio-prodotto/modello/6059/desc/,/images/maurer_prodotti/ARMADIOALTOCONRIPIANILinearSistema.webp
ARMADIO PORTASCOPELinear Sistema,maurer,con 3 ripiani regolabili e vano portascope in polipropilene da assemblare,https://maurer.ferritalia.it/dettaglio-prodotto/modello/6060/desc/,/images/maurer_prodotti/ARMADIOPORTASCOPELinearSistema.webp
ARMADIETTI 2 ANTE - POLIPROPILENELinea Tidy,maurer,con 4 ripiani,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0453/desc/,/images/maurer_prodotti/ARMADIETTI2ANTE-POLIPROPILENELineaTidy.webp
ARMADIETTI 2 ANTE - POLIPROPILENELINEA TIDY,maurer,con ripiani e vano portascope,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2952/desc/,/images/maurer_prodotti/ARMADIETTI2ANTE-POLIPROPILENELINEATIDY.webp
SCAFFALE 5 RIPIANI - POLIPROPILENE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0449/desc/,/images/maurer_prodotti/SCAFFALE5RIPIANI-POLIPROPILENE.webp
MINI ARMADIO 2 ANTE - POLIPROPILENELinea Tidy,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0451/desc/,/images/maurer_prodotti/MINIARMADIO2ANTE-POLIPROPILENELineaTidy.webp
ARMADIO IN TESSUTO NON TESSUTO,maurer,completo di asta portagrucce e mensola,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3492/desc/,/images/maurer_prodotti/ARMADIOINTESSUTONONTESSUTO.webp
SCARPIERA IN TESSUTO NON TESSUTO,maurer,completo di 5 mensole,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3494/desc/,/images/maurer_prodotti/SCARPIERAINTESSUTONONTESSUTO.webp
APPENDIABITI ESTENDIBILE CON RUOTE,maurer,struttura in acciaio e ABS dimensione: 85x41x100-170 cm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3589/desc/,/images/maurer_prodotti/APPENDIABITIESTENDIBILECONRUOTE.webp
SCAFFALE ACCIAIO 5 RIPIANI,maurer,portata per ripiano: 175 kg,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4451/desc/,/images/maurer_prodotti/SCAFFALEACCIAIO5RIPIANI.webp
CAVALLETTO PIEGHEVOLE IN LEGNO,maurer,dimensione: 75x75 cm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3431/desc/,/images/maurer_prodotti/CAVALLETTOPIEGHEVOLEINLEGNO.webp
DETERGENTE VETRI,maurer,"ideale per cristalli, specchi e vetri tutte le superfici dure radiche e laminati",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1749/desc/,/images/maurer_prodotti/DETERGENTEVETRI.webp
DETERGENTE AD AZIONE IGIENIZZANTE - ALCOL,maurer,adatto per tutte le superfici,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5650/desc/,/images/maurer_prodotti/DETERGENTEADAZIONEIGIENIZZANTE-ALCOL.webp
DETERGENTE PAVIMENTI,maurer,non lascia striature e aloni rilascia un fresco e gradevole profumo,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5585/desc/,/images/maurer_prodotti/DETERGENTEPAVIMENTI.webp
DETERGENTE IGIENIZZANTE PER PAVIMENTI,maurer,"Pulisce e igienizza a fondo Per pavimenti, parquettes e sanitari Ideale per ambienti dove vivono bambini e piccoli animali",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5674/desc/,/images/maurer_prodotti/DETERGENTEIGIENIZZANTEPERPAVIMENTI.webp
DISINCROSTANTE ACIDO PER PAVIMENTI,maurer,"Rimuove residui di collanti sintetici e boiacche Per Gres, Cotto, Cemento e Pietre resistenti agli acidi",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5597/desc/,/images/maurer_prodotti/DISINCROSTANTEACIDOPERPAVIMENTI.webp
DETERGENTE GRIGLIE E FORNI,maurer,"pulizia a fondo di forni, griglie, piastre",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5598/desc/,/images/maurer_prodotti/DETERGENTEGRIGLIEEFORNI.webp
SGRASSATORE MULTIUSO,maurer,adatto per tutte le superfici delicate metalliche e non elevata azione solvente su oli e grassi,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5636/desc/,/images/maurer_prodotti/SGRASSATOREMULTIUSO.webp
DETERGENTE ANTICALCARE,maurer,per la cura quotidiana dei sanitari facilita l'asciugatura,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5599/desc/,/images/maurer_prodotti/DETERGENTEANTICALCARE.webp
DETERGENTE VETRI CAMINETTI E STUFE,maurer,rimuove rapidamente residui di catrame e fuliggine,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5581/desc/,/images/maurer_prodotti/DETERGENTEVETRICAMINETTIESTUFE.webp
IMPERMEABILIZZANTE PER PAVIMENTI,maurer,olio Idrorepellente e impermeabilizzante sigilla le micro fessure di terrazze e pavimenti orizzontali non altera l'aspetto del pavimento facile applicazione resiste agli agenti atmosferici non necessita manutenzione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5658/desc/,/images/maurer_prodotti/IMPERMEABILIZZANTEPERPAVIMENTI.webp
DETERGENTE CONCENTRATO SGRASSANTE UNIVERSALE PER IDROPULITRICE,maurer,pulisce e sgrassa a fondo Ideale per superfici dove occorra eliminare sporco di origine grassa,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5675/desc/,/images/maurer_prodotti/DETERGENTECONCENTRATOSGRASSANTEUNIVERSALEPERIDROPULITRICE.webp
DETERGENTE PRELAVAGGIO PER IDROPULITRICE,maurer,formulato per la rimozione di qualsiasi tipo di sporco rilascia un film protettivo e lucidante,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5670/desc/,/images/maurer_prodotti/DETERGENTEPRELAVAGGIOPERIDROPULITRICE.webp
DETERGENTE PIETRE E MURI PER IDROPULITRICE,maurer,detergente ad azione pulente rimuove rapidamente sporco di origine organica e vegetale per il lavaggio e la pulizia di pietre e muraglie,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5673/desc/,/images/maurer_prodotti/DETERGENTEPIETREEMURIPERIDROPULITRICE.webp
DISGORGANTE GEL,maurer,ad azione igienizzante con inibitori di corrosione azione rapida,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5634/desc/,/images/maurer_prodotti/DISGORGANTEGEL.webp
STURATUTTO GRANULARE,maurer,ad azione igienizzante con inibitori di corrosione azione rapida,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5783/desc/,/images/maurer_prodotti/STURATUTTOGRANULARE.webp
CONTRO MUFFA,maurer,"elimina muffe, alghe e muschi per qualsiasi tipo di ambiente con erogatore",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5580/desc/,/images/maurer_prodotti/CONTROMUFFA.webp
ADDITIVO UNIVERSALE PREVIENIMUFFA,maurer,risana le pareti trattate previene la muffa su muri interni ed esterni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5613/desc/,/images/maurer_prodotti/ADDITIVOUNIVERSALEPREVIENIMUFFA.webp
IGIENIZZANTE PER CONDIZIONATORI - SPRAY,maurer,igienizza impianti di aria condizionata civili e di autovetture elimina i cattivi odori,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1893/desc/,/images/maurer_prodotti/IGIENIZZANTEPERCONDIZIONATORI-SPRAY.webp
SAPONE LIQUIDO,maurer,per mani e corpo usi frequenti bianco perlato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5863/desc/,/images/maurer_prodotti/SAPONELIQUIDO.webp
CREMA LAVAMANILimpia,maurer,con abrasivi minerali formulazione con Aloe con dosatore,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4984/desc/,/images/maurer_prodotti/CREMALAVAMANILimpia.webp
CREMA LAVAMANIEcolimpia,maurer,certificato EU ECOLABEL con abrasivi vegetali formulazione con Aloe con dosatore,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4985/desc/,/images/maurer_prodotti/CREMALAVAMANIEcolimpia.webp
PASTA LAVAMANI - IN BARATTOLO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1336/desc/,/images/maurer_prodotti/PASTALAVAMANI-INBARATTOLO.webp
PASTA LAVAMANI NERA - IN BARATTOLO,maurer,per sporco ostinato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5861/desc/,/images/maurer_prodotti/PASTALAVAMANINERA-INBARATTOLO.webp
PIANTANA PORTA DISPENSER,maurer,per gel igienizzante mani altezza: 1250 mm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5065/desc/,/images/maurer_prodotti/PIANTANAPORTADISPENSER.webp
PORTA DISPENSER APPENDIBILE,maurer,per gel igienizzante mani,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5066/desc/,/images/maurer_prodotti/PORTADISPENSERAPPENDIBILE.webp
ELIMINASPORCO MISCELA ORIGINALE,maurer,elimina e rimuove qualsiasi tipo e forma di sporco puro per lo sporco più ostinato diluito per lo sporco quotidiano,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4982/desc/,/images/maurer_prodotti/ELIMINASPORCOMISCELAORIGINALE.webp
CONVERTITORE DI RUGGINE,maurer,rimuove e protegge pronto all'uso a base d'acqua,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4413/desc/,/images/maurer_prodotti/CONVERTITOREDIRUGGINE.webp
CANDEGGINA EFFERVESCENTE,maurer,"in pastiglie da 3 grammi multiuso e facile da usare per smacchiare, sbiancare, igienizzare e deodorare",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5203/desc/,/images/maurer_prodotti/CANDEGGINAEFFERVESCENTE.webp
SODA CAUSTICA A SCAGLIE,maurer,disostruisce gli scarichi - svernicia - non danneggia ceramiche e metalli ferrosi,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4501/desc/,/images/maurer_prodotti/SODACAUSTICAASCAGLIE.webp
SODINA,maurer,adatto per bucato - cucina e bagno - stoviglie - pavimenti,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4502/desc/,/images/maurer_prodotti/SODINA.webp
ACIDO CITRICO ANIDRO,maurer,"ecologico e multiuso ammorbidente, anticalcare, disincrostante, brillantante, decalcificante",https://maurer.ferritalia.it/dettaglio-prodotto/modello/6028/desc/,/images/maurer_prodotti/ACIDOCITRICOANIDRO.webp
ACIDO CLORIDRICO,maurer,ottimo per la rimozione di calcare ostinato e di grosse incrostazioni rimuove macchie di pittura ed è adatto per la pulizia di fughe,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4503/desc/,/images/maurer_prodotti/ACIDOCLORIDRICO.webp
CALZE DA NEVE,maurer,"omologate EN 16662-1 e possono quindi essere utilizzate in sostituzione alle comuni catene da neve montaggio facile e veloce in soli 2 minuti resistenti e riutilizzabili, ideali sia per tratti di breve e lunga distanza su strade innevate o ghiacciate silenziose e confortevoli, adatte anche per auto non catenabili, non danneggiano
i cerchi  ABS / EDB disponibili per ruote da 13"" a 23"" pratica sacca di trasporto impermeabile",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5908/desc/,/images/maurer_prodotti/CALZEDANEVE.webp
DETERGENTE PER CRUSCOTTI - SPRAY,maurer,alto potere sgrassante e detergente non contiene siliconi e non unge,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1762/desc/,/images/maurer_prodotti/DETERGENTEPERCRUSCOTTI-SPRAY.webp
