name,marca,descrizione,image_url
GWS 17-125 TS Professional Smerigliatrice angolare,Bosch,"Rapido avanzamento del lavoro, grazie a prestazioni elevate, preselezione del numero di giri, resistenza al sovraccarico e migliore protezione dalla polvere
Coppia elevata, potente motore da 1700 W e ridottissima circonferenza dell’impugnatura
Funzione KickBack Control, protezione contro il riavvio accidentale e impugnatura laterale Vibration Control, per un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS17-125TSProfessionalSmerigliatriceangolare.png
GWS 17-125 S INOX Professional Smerigliatrice angolare,Bosch,"Risultati eccellenti sulle superfici in acciaio inox, grazie alla coppia elevata e alla bassa velocità di rotazione
Rapido avanzamento del lavoro, grazie a prestazioni elevate, resistenza al sovraccarico, migliore protezione dalla polvere e alla ridottissima circonferenza dell’impugnatura
Elevata protezione dell’utilizzatore, grazie alla funzione KickBack Control, alla protezione contro il riavvio accidentale e all’impugnatura laterale Vibration Control",/images/bosch_elettroutensili/GWS17-125SINOXProfessionalSmerigliatriceangolare.png
GWS 17-125 S Professional Smerigliatrice angolare,Bosch,"Prestazioni elevate, resistenza al sovraccarico e migliore protezione dalla polvere, grazie agli ingressi aria sul retro dell’utensile
Potente motore da 1700 W e ridottissima circonferenza dell’impugnatura
Funzione KickBack Control, protezione contro il riavvio accidentale e impugnatura laterale Vibration Control, per un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS17-125SProfessionalSmerigliatriceangolare.png
GWS 17-125 PSB Professional Smerigliatrice angolare,Bosch,"Nuovo interruttore PROtection abbinato all’Intelligent Brake System, per uno spegnimento immediato e un rapido arresto al rilascio dell’interruttore
Preselezione del numero di giri, per un’impostazione personalizzata del numero di giri
Elevata protezione dell’utilizzatore, grazie alla funzione KickBack Control, alla protezione contro il riavvio accidentale e all’impugnatura laterale Vibration Control",/images/bosch_elettroutensili/GWS17-125PSBProfessionalSmerigliatriceangolare.png
GWS 17-125 Professional Smerigliatrice angolare,Bosch,"Prestazioni elevate, resistenza al sovraccarico e migliore protezione dalla polvere, per la massima produttività nel settore del metallo
Ridottissima circonferenza dell’impugnatura, per un lavoro ancora più pratico
Funzione KickBack Control, protezione contro il riavvio accidentale e impugnatura laterale Vibration Control, per un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS17-125ProfessionalSmerigliatriceangolare.png
GWS 14-125 Professional Smerigliatrice angolare,Bosch,"Massima produttività e migliore protezione dalla polvere, grazie agli ingressi aria sul retro dell’utensile
Lavoro ancora più pratico, grazie alla ridottissima circonferenza dell’impugnatura
Elevata protezione dell’utilizzatore, grazie alla funzione KickBack Control, alla protezione contro il riavvio accidentale e all’impugnatura laterale Vibration Control",/images/bosch_elettroutensili/GWS14-125ProfessionalSmerigliatriceangolare.png
GWS 12-125 P Professional Smerigliatrice angolare,Bosch,"Protezione extra – interruttore a levetta con spegnimento immediato al rilascio del dito
La funzione di sicurezza contro i contraccolpi mantiene l’utilizzatore al sicuro e in controllo dell’utensile
L’avviamento graduale consente un avvio dolce e riduce al minimo il rischio di incidenti
La protezione contro il sovraccarico impedisce il surriscaldamento dell’utensile",/images/bosch_elettroutensili/GWS12-125PProfessionalSmerigliatriceangolare.webp
GWS 12-125 Professional Smerigliatrice angolare,Bosch,"Ideale rapporto potenza/dimensioni, per un lavoro rapido e senza fatica
Motore robusto e potente, con buona resistenza al sovraccarico
Lavoro pratico, grazie alla cuffia di protezione autoserrante",/images/bosch_elettroutensili/GWS12-125ProfessionalSmerigliatriceangolare.png
GWS 12-125 Professional Smerigliatrice angolare,Bosch,"Lavoro rapido e senza fatica, grazie al buon rapporto potenza/dimensioni
Motore potente e buona resistenza al sovraccarico per l’impiego quotidiano
Impugnatura ausiliaria antivibrazioni, per una maggiore praticità",/images/bosch_elettroutensili/GWS12-125ProfessionalSmerigliatriceangolare.png
GWS 14-125 S Professional Smerigliatrice angolare,Bosch,"Migliore protezione dalla polvere grazie agli ingressi aria sul retro dell’utensile, per la massima produttività
Ridottissima circonferenza dell’impugnatura, per una praticità ancora maggiore
La funzione KickBack Control, la protezione contro il riavvio accidentale e l’impugnatura laterale Vibration Control assicurano un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS14-125SProfessionalSmerigliatriceangolare.png
