marca,name,descrizione,image_url
spit,PISTOLA A BATTERIA 380/410 CC - Pistola professionale a batteria,"Utensile a batteria per cartucce da 380/410cc
Caratteristiche e vantaggi:
Pronta all'uso: la valigia include una batteria ed un caricabatterie
Perfetta per il fissaggio in serie di diametri piccoli e medi
La lunga durata della batteria permette di effettuare molti fissaggi senza bisogno di ricaricare la pistola
Sistema di controllo della velocità
Consigliato per i siti di lavoro seriali e nei periodi invernali
Facile da usare e richiede una manutenzione veloce e semplice",/images/spit_prodotti_3/PISTOLAABATTERIA380410CC-Pistolaprofessionaleabatteria.webp
spit,BATTERIA LITIO 18V 2.5Ah PER PISTOLA CHIMICO - Batteria per pistola chimico senza fili,"Elevata potenza per una maggiore efficienza in cantiere
Caratteristiche e vantaggi:
Tempo di ricarica veloce",/images/spit_prodotti_3/BATTERIALITIO18V25AhPERPISTOLACHIMICO-Batteriaperpistolachimicosenzafili.webp
spit,CARICABATTERIE PER PISTOLA CHIMICO - Caricabatterie per pistola chimico senza fili,"Accessorio per la ricarica
Caratteristiche e vantaggi:
Tempo di ricarica veloce",/images/spit_prodotti_3/CARICABATTERIEPERPISTOLACHIMICO-Caricabatterieperpistolachimicosenzafili.webp
spit,EXPAND 45M UNIVERSALE - Schiuma poliuretanica per riempimento e isolamento. Per uso manuale,"Caratteristiche e vantaggi:
Resistente e duratura: resiste a microrganismi e muffe
Elevata resa in volume e maturazione rapida
Per isolamento termico ed acustico
Resistente alle basse temperature
Capacità adesiva su superfici in laterizio, calcestruzzo con intonaco, su metalli e legno",/images/spit_prodotti_3/EXPAND45MUNIVERSALE-SchiumapoliuretanicaperriempimentoeisolamentoPerusomanuale.webp
spit,EXPAND 45P UNIVERSALE - Schiuma poliuretanica per riempimento e isolamento. Per uso con pistola,"Caratteristiche e vantaggi:
Resistente e duratura: resiste a microrganismi e muffe
Elevata resa in volume e maturazione rapida
Per isolamento termico ed acustico
Resistente alle basse temperature
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli e legno",/images/spit_prodotti_3/EXPAND45PUNIVERSALE-SchiumapoliuretanicaperriempimentoeisolamentoPerusoconpistola.webp
spit,EXPAND 65P - Schiuma poliuretanica specifica per l'installazione di tegole e coppi. Per uso con pistola. Versione da 850 ml,"Caratteristiche e vantaggi:
Fino a 35 m di incollaggio con una singola bombola
Alta adesività, bassa post-espansione
Installabile a partire da -10°C e resistente al gelo
Resiste a microrganismi e muffe
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli e legno",/images/spit_prodotti_3/EXPAND65P-SchiumapoliuretanicaspecificaperlinstallazioneditegoleecoppiPerusoconpistolaVersioneda850ml.webp
spit,EXPAND 45M PTC - Schiuma poliuretanica specifica per l'installazione di tegole e coppi. Per uso manuale,"Caratteristiche e vantaggi:
Alta adesività, bassa post-espansione
Installabile a partire da -10°C e resistente al gelo
Resiste a microrganismi e muffe
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli e legno",/images/spit_prodotti_3/EXPAND45MPTC-SchiumapoliuretanicaspecificaperlinstallazioneditegoleecoppiPerusomanuale.webp
spit,EXPAND 45P PTC - Schiuma poliuretanica specifica per l'installazione di tegole e coppi. Per uso con pistola,"Caratteristiche e vantaggi:
Alta adesività, bassa post-espansione
Installabile a partire da -10°C e resistente al gelo
Resiste a microrganismi e muffe
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli e legno",/images/spit_prodotti_3/EXPAND45PPTC-SchiumapoliuretanicaspecificaperlinstallazioneditegoleecoppiPerusoconpistola.webp
spit,EXPAND ISO 45P SISTEMA CAPPOTTO - Adesivo conforme alle prescrizioni ETAG 004 per isolamenti a cappotto. Uso con pistola,"Caratteristiche e vantaggi:
Altissimo potere isolante e fonoassorbente
Elevata resistenza al calore e al fuoco (classe di infiammibilità B2 secondo DIN 4102-1)
Adesivo conforme alle prescizioni ETAG 004 per ETICS",/images/spit_prodotti_3/EXPANDISO45PSISTEMACAPPOTTO-AdesivoconformealleprescrizioniETAG004perisolamentiacappottoUsoconpistola.webp
spit,EXPAND FRAMES 45M SERRAMENTI - Schiuma poliuretanica termoacustica per serramenti. Per uso manuale,"Caratteristiche e vantaggi:
Alto potere isolante e fonoassorbente ad elevata elasticità, per garantire le prestazioni ottimali del serramento
Elevata resistenza al calore e comportamento al fuoco classe B2 (DIN 4102-1)
Resistente alle basse temperature
Resiste a microrganismi e muffe
Post-espansione nulla
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli, legno e supporti vari",/images/spit_prodotti_3/EXPANDFRAMES45MSERRAMENTI-SchiumapoliuretanicatermoacusticaperserramentiPerusomanuale.webp
spit,EXPAND FRAMES 45P SERRAMENTI - Schiuma poliuretanica termoacustica per serramenti. Per uso con pistola,"Caratteristiche e vantaggi:
Alto potere isolante e fonoassorbente ad elevata elasticità, per garantire le prestazioni ottimali del serramento
Elevata resistenza al calore e comportamento al fuoco classe B2 (DIN 4102-1)
Resistente alle basse temperature
Resiste a microrganismi e muffe
Post-espansione nulla
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli, legno e supporti vari",/images/spit_prodotti_3/EXPANDFRAMES45PSERRAMENTI-SchiumapoliuretanicatermoacusticaperserramentiPerusoconpistola.webp
spit,SPA SCHIUMA ANTIFUOCO - Sistema certificato per giunti di pareti con funzione di compartimentazione al fuoco. Uso manuale,"Caratteristiche e vantaggi:
Resiste al fuoco fino a 180min, qualificata con rapporto di prova ITB 01534.1/21/Z00NZP in accordo con la normativa EN 13501-2:2016;
Elevata resistenza al calore e al fuoco (classe di infiammabilità B1 secondo DIN 4102-1);
Capacità adesiva su superfici in laterizio, calcestruzzo, con intonaco, su metalli, legno e supporti vari.",/images/spit_prodotti_3/SPASCHIUMAANTIFUOCO-SistemacertificatopergiuntidipareticonfunzionedicompartimentazionealfuocoUsomanuale.webp
spit,"PISTOLA EROGATRICE - Pistola d'erogazione manuale in acciaio, professionale","Caratteristiche e vantaggi:
Per l'iniezione di schiume poliuretaniche, con regolazione di flusso
Guarnizioni di tenuta in PTFE
Spillo in acciaio inox con rivestimento in PTFE
Tubo di erogazione in alluminio rivestito di ceramica
Valvola unidirezionale in ottone e acciaio inox",/images/spit_prodotti_3/PISTOLAEROGATRICE-Pistoladerogazionemanualeinacciaioprofessionale.webp
spit,PULITORE - Solvente professionale,Idoneo per la pulizia della pistola erogatrice e per le valvole tradizionali,/images/spit_prodotti_3/PULITORE-Solventeprofessionale.webp
elematic,ADESIVO POLIURETANICO STRUTTURALE CLASSE D4 - Adesivo poliuretanico per incollaggi permanenti resistenti all’acqua e all’invecchiamento,"Caratteristiche e vantaggi:
Permette di accoppiare velocemente vari materiali come legno, materie plastiche, metalli, laterizi, calcestruzzo e piastrelle
Tempo aperto 8-10 min (23° C, 50% H.R)
Completa polimerizzazione in 12-24 h per superfici porose e in ca. 48 h per superfici non porose
Verniciabile dopo reticolazione",/images/spit_prodotti_3/ADESIVOPOLIURETANICOSTRUTTURALECLASSED4-Adesivopoliuretanicoperincollaggipermanentiresistentiallacquaeallinvecchiamento.webp
elematic,SILICONE PER ALTE TEMPERATURE - Silicone per sigillature elastiche resistenti al calore,"Caratteristiche e vantaggi:
Per esercizio continuo con temperature fino a 250° C
Resiste a picchi di temparature fino a 350° C
Aderisce perfettamente su supporti compatti e lisci (ad esclusione di PP, PE, PTFE)
Tempo di formazione pelle ca. 10 (23° C, 50% H.R.)
Velocità di reticolazione > 3 mm/24h (23° C, 50% H.R.)",/images/spit_prodotti_3/SILICONEPERALTETEMPERATURE-Siliconepersigillatureelasticheresistentialcalore.webp
elematic,SIGILLANTE BITUMINOSO - Sigillante bituminoso per incollaggio o sigillatura,"Caratteristiche e vantaggi:
Applicabile su superfici umide
Ideale per materiali come laminati, alluminio, metalli zincati, cemento e anche il legno
Resistenza ai raggi UV ed occasionalmente ai solventi esclusi acquaragia o olii minerali
Tempo aperto < 20 min (23° C, 50% H.R)
Punto di infiammabilità a 56° C
Non verniciabile e non compatibile con altri sigillanti",/images/spit_prodotti_3/SIGILLANTEBITUMINOSO-Sigillantebituminosoperincollaggioosigillatura.webp
elematic,SIGILLANTE ACRILICO - Silicone acrilico per la sigillatura di giunti e il riempimento di crepe,"Caratteristiche e vantaggi:
Esente da odori e privo di solventi
Buona aderenza anche su superfici umide
Ottima resistenza agli agenti atmosferici
Resistente all'invecchiamento, anche in ambiente esterno
Tempo di formazione pelle ca. 10-20 min (23° C, 50% H.R.)
Velocità di reticolazione ca. 2 mm/24h (23° C, 50% H.R.)
Verniciabile dopo reticolazione",/images/spit_prodotti_3/SIGILLANTEACRILICO-Siliconeacrilicoperlasigillaturadigiuntieilriempimentodicrepe.webp
elematic,SILICONE ACETICO UNIVERSALE ANTIMUFFA - Sigillante siliconico additivato con agente antimuffa e resistente ai detergenti,"Caratteristiche e vantaggi:
Aderisce perfettamente su supporti compatti e non porosi (ad esclusione di PP, PE, PTFE)
Buona resistenza ai raggi UV, detergenti domestici, ozono ed agenti atmosferici
Tempo di formazione della pelle 15-30 min (23° C, 50% H.R.)
Velocità di reticolazione 2 mm/24h (23° C, 50% H.R.)
Non idoneo per applicazione su parti metalliche sensibili alla corrosioni, marmo, granito, pietra naturale in genere
Non verniciabile",/images/spit_prodotti_3/SILICONEACETICOUNIVERSALEANTIMUFFA-Sigillantesiliconicoadditivatoconagenteantimuffaeresistenteaidetergenti.webp
elematic,"SILICONE NEUTRO A BASSO MODULO - Silicone per il fissaggio e la sigillatura di giunzioni di cemento, legno, alluminio anodizzato, acciaio inox","Caratteristiche e vantaggi:
Sigillature permanenti ad alta elasticità
Privo di solventi ed inodore
Aderisce perfettamente su supporti compatti e porosi
Buona resistenza ai raggi UV, all'ozono e agli agenti atmosferici
Non corrosivo sui metalli
Non verniciabile
Tempo di formazione pelle 20-35 min (23° C, 50% H.R.)
Velocità di reticolazione > 2 mm/24h (23° C, 50% H.R.)",/images/spit_prodotti_3/SILICONENEUTROABASSOMODULO-Siliconeperilfissaggioelasigillaturadigiunzionidicementolegnoalluminioanodizzatoacciaioinox.webp
elematic,ZINCANTE SPRAY - Spray zincante anti-ossidante per la protezione di superfici,"Caratteristiche e vantaggi:
Soluzione rapida ed efficace per la protezione dalla corrosione
Di facile applicazione, essicca rapidamente all’aria formando una pellicola protettiva compatta e resistente eventualmente sovra-verniciabile
Sospensione di zinco purissimo in veicolo di solventi clorurati e carbonilici
Propellente a base di idrocarburi denaturati, inodore",/images/spit_prodotti_3/ZINCANTESPRAY-Sprayzincanteanti-ossidanteperlaprotezionedisuperfici.webp
elematic,"SEVEN SBLOCCANTE - Spray sbloccante per eliminare ruggine e incrostazioni da superfici come dadi, bulloni, ed accoppiamenti bloccati","Caratteristiche e vantaggi:
Rimuove rapidamente ruggine ed incrostazioni da superfici metalliche
Altamente penetrante ed efficace
Valvola di erogazione con tubicino, per applicazione precisa in punti specifici
Rimuove l'acqua da qualsiasi superficie metallica, eliminando la necessità di asciugare le parti prima di trattarle con successivi rivestimenti protettivi Contiene solventi clorurati
Propellente a base di idrocarburi denaturati, inodore",/images/spit_prodotti_3/SEVENSBLOCCANTE-Spraysbloccantepereliminareruggineeincrostazionidasuperficicomedadibulloniedaccoppiamentibloccati.webp
elematic,SILICONE SPRAY - Spray antistatico indicato per eliminare l'attrazione elettrostatica,"Caratteristiche e vantaggi:
Resiste sino a 200° C
Indispensabile nella lavorazione di pezzi a piccolo spessore e grande superficie
Miscela a base di fluido di silicone MS a media viscosità
Propellente a base d'idrocarburi denaturati, inodore
Contiene solvente diclorometano",/images/spit_prodotti_3/SILICONESPRAY-Sprayantistaticoindicatopereliminarelattrazioneelettrostatica.webp
elematic,GRASSO BIANCO UNIVERSALE - Lubrificante universale,"Caratteristiche e vantaggi:
Soluzione per la lubrificazione efficace e penetrante
A base d'olio di silicone con aggiunta di PTFE
Propellente a base di idrocarburi denaturati, inodore
Non contiene CFC, rispettoso per l'ambiente",/images/spit_prodotti_3/GRASSOBIANCOUNIVERSALE-Lubrificanteuniversale.webp
elematic,OLIO DA TAGLIO - Spray antiusura e antisaldante per lavorazioni di acciai,"Caratteristiche e vantaggi:
Proprietà antiusura ed antisaldanti
Elevata resistenza al velo d’olio
Eccellente potere raffreddante in relazione alla viscosità
Bassa tensione di vapore che minimizza l'emanazione di fumi e di odori fastidiosi per gli operatori
Elevata resistenza all’ossidazione e alla degradazione
Buon potere protettivo, che contribuisce a preservare dalla ruggine le attrezzature e i pezzi lavorati
Propellente a base di idrocarburi denaturati e inodore",/images/spit_prodotti_3/OLIODATAGLIO-Sprayantiusuraeantisaldanteperlavorazionidiacciai.webp
elematic,"TIRAFASCETTE 5401 - Utensile a taglio automatico in acciaio verniciato, per fascette da 2,2 a 4,8 mm di larghezza","Caratteristiche e vantaggi:
Tensione di serraggio regolabile tramite registro manuale
Taglio automatico alla tensione impostata",/images/spit_prodotti_3/TIRAFASCETTE5401-Utensileataglioautomaticoinacciaioverniciatoperfascetteda22a48mmdilarghezza.webp
olfa,MXP-L - Cutter in alluminio con impugnatura anti-scivolo X-design. Rotella e lama brunita 18 mm,"Caratteristiche e vantaggi:
Impugnatura robusta a cinque componenti per uso gravoso
Impugnatura anti-scivolo X-design
Lama segmentata brunita Excel Black ad alte performance
Apposito foro per appendere il cutter alla cintura
Ruota di blocco lama in solido metallo monoblocco",/images/spit_prodotti_3/MXP-L-Cutterinalluminioconimpugnaturaanti-scivoloX-designRotellaelamabrunita18mm.webp
olfa,MXP-AL - Cutter in alluminio con impugnatura anti-scivolo X-design. Cursore e lama brunita 18 mm,"Caratteristiche e vantaggi:
Impugnatura robusta a cinque componenti per uso gravoso
Bloccaggio automatico della lama
Impugnatura anti-scivolo X-design
Lama segmentata brunita Excel Black ad alte performance
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/MXP-AL-Cutterinalluminioconimpugnaturaanti-scivoloX-designCursoreelamabrunita18mm.webp
olfa,L7 - Cutter in elastomero con impugnatura anti-scivolo X-design. Rotella e lama brunita 18 mm,"Caratteristiche e vantaggi:
Resistente all’acetone e agli agenti chimici
Impugnatura anti-scivolo X-design
Lama segmentata brunita Excel Black ad alte performance
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/L7-Cutterinelastomeroconimpugnaturaanti-scivoloX-designRotellaelamabrunita18mm.webp
olfa,L7-AL - Cutter in elastomero con impugnatura anti-scivolo X-design. Cursore e lama brunita 18 mm,"Caratteristiche e vantaggi:
Resistente all’acetone e agli agenti chimici
Bloccaggio automatico della lama
Impugnatura anti-scivolo X-design
Lama segmentata brunita Excel Black ad alte performance
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/L7-AL-Cutterinelastomeroconimpugnaturaanti-scivoloX-designCursoreelamabrunita18mm.webp
olfa,"L-1 - Cutter in ABS resistente, con impugnatura ergonomica, rotella e lama 18 mm","Caratteristiche e vantaggi:
Impugnatura ergonomica
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/L-1-CutterinABSresistenteconimpugnaturaergonomicarotellaelama18mm.webp
olfa,L-2 - Cutter anti scivolo con cuscinetto in gomma e corpo in ABS. Rotella e lama 18 mm,"Caratteristiche e vantaggi:
Impugnatura ergonomica
Cuscinetto posteriore in gomma anti scivolo per assicurare una presa maggiore
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/L-2-CutterantiscivoloconcuscinettoingommaecorpoinABSRotellaelama18mm.webp
olfa,"XH-1 - Cutter per lavori extra pesanti, in materiale bicomponente e rivestimento in elastomero. Rotella e lama performante Excel Black 25 mm","Caratteristiche e vantaggi:
Materiale bicomponente in polipropilene rinforzato con il 10% di fibra di vetro
Impugnatura antiscivolo Comfort Grip
Design ergonomico Advanced Model
Apposito foro per appendere il cutter alla cintura
Lama segmentata brunita Excel Black ad alte performance",/images/spit_prodotti_3/XH-1-CutterperlavoriextrapesantiinmaterialebicomponenteerivestimentoinelastomeroRotellaelamaperformanteExcelBlack25mm.webp
olfa,"XH-AL - Cutter per lavori extra pesanti, in materiale bicomponente e rivestimento in elastomero. Cursore e lama performante Excel Black 25 mm","Caratteristiche e vantaggi:
Materiale bicomponente in polipropilene rinforzato con il 10% di fibra di vetro
Elastomero antiscivolo
Impugnatura Comfort Grip
Design ergonomico Advanced Model
Sistema di bloccaggio automatico della lama",/images/spit_prodotti_3/XH-AL-CutterperlavoriextrapesantiinmaterialebicomponenteerivestimentoinelastomeroCursoreelamaperformanteExcelBlack25mm.webp
olfa,SRV-1SRV-2 - Cutter in acciaio inossidabile con cursore e lama 9 mm,"Caratteristiche e vantaggi:
Dotato di tre lame e inserto di chiusura per tranciare il segmento di lama usato
Il modello SVR-2 è dotato di sistema di bloccaggio automatico della lama
Abbinato alla lama AB-S evita completamente la formazione di ruggine
Utilizzo ambidestro",/images/spit_prodotti_3/SRV-1SRV-2-Cutterinacciaioinossidabileconcursoreelama9mm.webp
olfa,A-1 - Cutter in resina di policarbonato con cursore e clip nera in ABS. Lama 9 mm,"Caratteristiche e vantaggi:
Sistema di bloccaggio automatico e di cambio veloce della lama
Apposito foro per appendere il cutter alla cintura
Utilizzo ambidestro",/images/spit_prodotti_3/A-1-CutterinresinadipolicarbonatoconcursoreeclipnerainABSLama9mm.webp
olfa,180/B - Cutter in metallo stampato con verniciatura Black Coating ed inserto di chiusura in ABS giallo. Cursore e lama 9 mm,"Caratteristiche e vantaggi:
Inserto di chiusura in ABS che funge da supporto per tranciare il segmento di lama usata
Disponibile in comodo display da banco di 36 pezzi",/images/spit_prodotti_3/180B-CutterinmetallostampatoconverniciaturaBlackCoatingedinsertodichiusurainABSgialloCursoreelama9mm.webp
olfa,SL-1 - Cutter con cursore dotato di impugnatura ergonomica e lama 18 mm. Corpo in ABS,"Caratteristiche e vantaggi:
Sistema di bloccaggio della lama a 10 posizioni
Avanzamento del cursore per pressione, utilizzando una sola mano
Apposito foro per appendere il cutter alla cintura
Impugnatura ergonomica",/images/spit_prodotti_3/SL-1-Cutterconcursoredotatodiimpugnaturaergonomicaelama18mmCorpoinABS.webp
olfa,ML - Cutter con corpo in metallo stampato con verniciatura Black Coating ed inserto di chiusura in ABS giallo. Cursore e lama 18 mm,"Caratteristiche e vantaggi:
Inserto di chiusura in ABS giallo per tranciare il segmento di lama usata
Sistema di bloccaggio automatico della lama",/images/spit_prodotti_3/ML-CutterconcorpoinmetallostampatoconverniciaturaBlackCoatingedinsertodichiusurainABSgialloCursoreelama18mm.webp
olfa,"EXL - Cutter con corpo in metallo stampato a grande resistenza, rivestito in resina termoplastica. Cursore e lama 18 mm","Caratteristiche e vantaggi:
Sistema di bloccaggio automatico della lama anche per utilizzi sotto pressione
Foro per appendere il cutter alla cintura",/images/spit_prodotti_3/EXL-CutterconcorpoinmetallostampatoagranderesistenzarivestitoinresinatermoplasticaCursoreelama18mm.webp
olfa,"BN-AL - Cutter in ABS resistente, brevettato, con impugnatura ergonomica. Cursore e lama 18 mm","Caratteristiche e vantaggi:
Sistema di bloccaggio automatico della lama anche per utilizzi sotto pressione
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/BN-AL-CutterinABSresistentebrevettatoconimpugnaturaergonomicaCursoreelama18mm.webp
olfa,"BN-L - Cutter in ABS resistente, brevettato, con impugnatura ergonomica. Rotella e lama 18 mm","Caratteristiche e vantaggi:
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/BN-L-CutterinABSresistentebrevettatoconimpugnaturaergonomicaRotellaelama18mm.webp
olfa,XL-2 - Cutter prolungato extra-long per superfici di taglio lontane. Rotella e lama 18 mm,"Caratteristiche e vantaggi:
Raggiunge superfici di taglio lontane
Cuscinetto posteriore in gomma antiscivolo per una maggior presa in condizioni di utilizzo non ottimali",/images/spit_prodotti_3/XL-2-Cutterprolungatoextra-longpersuperficiditagliolontaneRotellaelama18mm.webp
elematic,"TIRAFASCETTE 5400 C - Utensile a taglio manuale in metallo verniciato, indicato per fascette da 3,5 a 9 mm di larghezza","Caratteristiche e vantaggi:
Tensione di serraggio regolata manualmente in funzione dello sforzo
Taglio tramite apposita leva",/images/spit_prodotti_3/TIRAFASCETTE5400C-Utensileatagliomanualeinmetalloverniciatoindicatoperfascetteda35a9mmdilarghezza.webp
olfa,OL - Cutter in ABS resistente con appendice metallica per tagli di diverse profondità. Rotella e lama 18 mm,"Caratteristiche e vantaggi:
Impugnatura ergonomica
Taglio di diverse profondità e larghezze di materiali
Appendice metallica per segnare le moquettes prima del taglio o per l’apertura di barattoli
Apposito foro per appendere il cutter alla cintura",/images/spit_prodotti_3/OL-CutterinABSresistenteconappendicemetallicapertaglididiverseprofonditàRotellaelama18mm.webp
elematic,NEU ADLER - BANDA AISI 430 - Fascette stringitubo con nastro a bordi rialzati in acciaio INOX AISI 430 e testina in acciaio zincato,"Caratteristiche e vantaggi:
Ottima distribuzione del carico applicato grazie al castello perfettamente ancorato alla banda e alla flessibilità della stessa
Serraggio veloce e non faticoso
Bordo rialzato e arrotondato per evitare danneggiamenti al tubo da serrare",/images/spit_prodotti_3/NEUADLER-BANDAAISI430-FascettestringituboconnastroabordirialzatiinacciaioINOXAISI430etestinainacciaiozincato.webp
elematic,"FASCETTA STRINGITUBO W1 - Fascetta stringitubo con nastro, castello e vite zincati","Caratteristiche e vantaggi:
Ottima distribuzione del carico applicato grazie al castello perfettamente ancorato alla banda e alla flessibilità della stessa
Serraggio veloce e non faticoso
Resistenza in prova salina 48h alla ruggine rossa",/images/spit_prodotti_3/FASCETTASTRINGITUBOW1-Fascettastringituboconnastrocastelloevitezincati.webp
elematic,"FASCETTA STRINGITUBO W2 - Fascetta stringitubo con nastro e castello in acciaio INOX AISI 430, vite in acciaio zincato","Caratteristiche e vantaggi:
Ottima distribuzione del carico applicato grazie al castello perfettamente ancorato alla banda e alla flessibilità della stessa
Serraggio veloce e non faticoso
Resistenza in prova salina 48h alla ruggine rossa",/images/spit_prodotti_3/FASCETTASTRINGITUBOW2-FascettastringituboconnastroecastelloinacciaioINOXAISI430viteinacciaiozincato.webp
elematic,"FASCETTA STRINGITUBO W4 - Fascetta stringitubo con nastro, castello e vite in acciaio INOX AISI 304","Caratteristiche e vantaggi:
Ottima distribuzione del carico applicato grazie al castello perfettamente ancorato alla banda e alla flessibilità della stessa
Serraggio veloce e non faticoso
Bordo rialzato e arrotondato per evitare danneggiamenti al tubo da serrare
Trattamento di passivazione nel punto di saldatura, il più delicato, per aumentarne la resistenza
Resistenza in prova salina 96h alla ruggine rossa",/images/spit_prodotti_3/FASCETTASTRINGITUBOW4-FascettastringituboconnastrocastelloeviteinacciaioINOXAISI304.webp
elematic,NASTRO CONTINUO PERFORATO GM AISI 430 ,Nastro continuo perforato GER-MAN in acciaio INOX AISI 430 da 3m,/images/spit_prodotti_3/NASTROCONTINUOPERFORATOGMAISI430.webp
elematic,NASTRO CONTINUO PERFORATO GM AISI 304,Nastro continuo perforato GER-MAN in acciaio INOX AISI 304 da 3m,/images/spit_prodotti_3/NASTROCONTINUOPERFORATOGMAISI304.webp
elematic,NASTRO IN ACCIAIO INOX AISI 430 ,Nastro continuo perforato in acciaio INOX AISI 430 da 25m,/images/spit_prodotti_3/NASTROINACCIAIOINOXAISI430.webp
elematic,TESTINA IN ACCIAIO AISI 430,Testina in acciaio INOX AISI 430 con vite a testa esagonale ed intaglio,/images/spit_prodotti_3/TESTINAINACCIAIOAISI430.webp
elematic,NASTRO CONTINUO PERFORATO AISI 304,Nastro continuo perforato in acciaio INOX AISI 304 da 25m,/images/spit_prodotti_3/NASTROCONTINUOPERFORATOAISI304.webp
elematic,TESTINA IN ACCIAIO AISI 304,Testina in acciaio INOX AISI 304 con vite a testa esagonale ed intaglio,/images/spit_prodotti_3/TESTINAINACCIAIOAISI304.webp
elematic,NASTRO CONTINUO IN ACCIAIO INOX AISI 201,Nastro continuo in acciaio INOX AISI 201 da 30m,/images/spit_prodotti_3/NASTROCONTINUOINACCIAIOINOXAISI201.webp
elematic,GRAFFE IN ACCIAIO INOX AISI 304,Graffa in acciaio INOX AISI 304,/images/spit_prodotti_3/GRAFFEINACCIAIOINOXAISI304.webp
elematic,TENDITORE NASTRI E-FORMULA,Utensile tenditore per nastro continuo in acciaio INOX,/images/spit_prodotti_3/TENDITORENASTRIE-FORMULA.webp
elematic,NASTRO STANDARD BAND-IT,Nastro continuo BAND-IT in acciaio INOX AISI 201 da 30m,/images/spit_prodotti_3/NASTROSTANDARDBAND-IT.webp
elematic,GRAFFE BAND-IT INOX AISI 201,Graffe per nastri BAND-IT in acciaio INOX-AISI 201,/images/spit_prodotti_3/GRAFFEBAND-ITINOXAISI201.webp
elematic,NASTRO VALUSTRAP BAND-IT,Nastro continuo BAND-IT Velustrap in acciaio INOX AISI 304 da 30m,/images/spit_prodotti_3/NASTROVALUSTRAPBAND-IT.webp
elematic,TENDITORE NASTRI BAND-IT,Utensile tenditore per nastri in acciaio INOX Band-it,/images/spit_prodotti_3/TENDITORENASTRIBAND-IT.webp
,,,
