name,brand,description,image_url
"Mezzo mattone vetrocemento Dakota ondulato chiaro, 190x90x80mm (Confezione da 10 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MezzomattonevetrocementoDakotaondulatochiaro190x90x80mmConfezioneda10pezzi.webp
Canaletta raccolta acqua Pegasus Plus One S 1mt 100x35 con griglia plastica,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettaraccoltaacquaPegasusPlusOneS1mt100x35congrigliaplastica.webp
"Cartello Dakota 20x30 cm PASSO CARRABILE colore bianco, nero, rosso e blu",Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmPASSOCARRABILEcolorebianconerorossoeblu.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø200mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ200mm10pz.webp
Sigillo pesante inox AISI 304 Dakota 500x500x50mm per pozzetti di raccolta,Dakota,N/A,/images/dakota_prodotti_paginato/SigillopesanteinoxAISI304Dakota500x500x50mmperpozzettidiraccolta.webp
Griglia pesante con telaio Dakota 1000x700mm Classe 1 in acciaio zincato per raccolta acqua,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliapesantecontelaioDakota1000x700mmClasse1inacciaiozincatoperraccoltaacqua.webp
Prolunga da 25mm Dakota per supporti pavimentazioni esterne Arkimede 35-41 (30pz),Dakota,N/A,/images/dakota_prodotti_paginato/Prolungada25mmDakotapersupportipavimentazioniesterneArkimede35-4130pz.webp
"Mattone vetrocemento Dakota bastoncino chiaro, 190x190x80mm (Confezione da 10 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MattonevetrocementoDakotabastoncinochiaro190x190x80mmConfezioneda10pezzi.webp
Canaletta raccolta acqua Pegasus Plus One S 1mt 100x35 con griglia zincata Wave More,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettaraccoltaacquaPegasusPlusOneS1mt100x35congrigliazincataWaveMore.webp
Cartello Dakota 20x30 cm DIVIETO DI SOSTA PROPRIETA' PRIVATA,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmDIVIETODISOSTAPROPRIETAPRIVATA.webp
