name,brand,description,image_url
RETE OMBREGGIANTE,Papillon,"rete tessuta in piattina, provvista di cimosa, con asole
ombreggiante ad alta schermatura (90%)
ideale per parcheggi, campeggi e terrazze
peso: 80 g/m²",/images/papillon_prodotti/RETE_OMBREGGIANTE.webp
REPELLENTE PER ZANZARE,Papillon,raggio di azione: 30 m²,/images/papillon_prodotti/REPELLENTE_PER_ZANZARE.webp
REPELLENTE PER TOPI ED INSETTI,Papillon,raggio di azione: 60 m²,/images/papillon_prodotti/REPELLENTE_PER_TOPI_ED_INSETTI.webp
REPELLENTE PER TOPI ED INSETTI,Papillon,"2 tecnologie combinate: onde a ultrasuoni + onde elettromagnetiche
con luce notturna
Raggio d'azione: 200 m²",/images/papillon_prodotti/REPELLENTE_PER_TOPI_ED_INSETTI.webp
REPELLENTE PER TOPI ED INSETTI,Papillon,"Raggio dazione: 400 m²
con 3 speaker",/images/papillon_prodotti/REPELLENTE_PER_TOPI_ED_INSETTI.webp
REPELLENTE PER TOPI,Papillon,raggio di azione: 300 m²,/images/papillon_prodotti/REPELLENTE_PER_TOPI.webp
REPELLENTE SOLARE PER TALPE,Papillon,"raggio di azione: 625 m²
pannello solare: 70x90 mm",/images/papillon_prodotti/REPELLENTE_SOLARE_PER_TALPE.webp
REPELLENTE AD ULTRASUONI PER ANIMALI RICARICABILE CON PANNELLO SOLARE,Papillon,"non nocivo, allontana gli animali indesiderati
mantiene a distanza roditori, uccelli, cani, gatti e animali selvatici con ultrasuoni e/o flash luminosi
5 frequenze di funzionamento per la repulsione di diversi tipi di animali
sensore di movimento regolabile: 8m - 110° circa
pannello solare integrato
batterie ricaricabili incluse
ricaricabile anche con cavo USB (incluso)
picchetto da terra in alluminio
installabile anche a parete
grado di protezione: IP44",/images/papillon_prodotti/REPELLENTE_AD_ULTRASUONI_PER_ANIMALI_RICARICABILE_CON_PANNELLO_SOLARE.webp
RASAERBA ELETTRICO134E-LM,Papillon,"per prati fino a: 500 m²
motore: 1.000 watt - 230 V
telaio in polipropilene
taglio regolabile a 3 posizioni
altezza di taglio: 25 - 40 - 55 mm
larghezza scocca / taglio: 34 / 32 cm
ruote: Ø 127 / 127 mm
cesto raccoglierba: 35 L
peso: 8,25 kg",/images/papillon_prodotti/RASAERBA_ELETTRICO134E-LM.webp
RASAERBA ELETTRICO138E-LM,Papillon,"per prati fino a: 600 m²
motore: 1.500 watt - 230 V
telaio in polipropilene
taglio regolabile a 3 posizioni
altezza di taglio: 25 - 40 - 60 mm
larghezza scocca / taglio: 38 / 36 cm
ruote: Ø 127 / 140 mm
cesto raccoglierba: 50 L
peso: 10,20 kg",/images/papillon_prodotti/RASAERBA_ELETTRICO138E-LM.webp
